source_airport,destination_airport,distance_km,operating_airlines,min_stops,equipment_types
PDX,LMT,387.93,UA,0,EM2
PDX,MCI,2378.78,WN,0,733
PDX,MDW,2810.93,FL;WN,0,73H;73W
PDX,MFR,358.11,AS,0,DH4
PDX,MSO,670.18,AS,0,DH4
PDX,MSP,2288.69,DL,0,738;753;M90
PDX,NRT,7742.11,DL,0,76W
PDX,OAK,875.37,AA;AS;FL;WN,0,733;73C;73W;DH4
PDX,OGG,4122.2,AS,0,73H
PDX,OKC,2384.54,FL,0,733
PDX,ONT,1350.8,AA;AS,0,CR7
PDX,ORD,2791.66,AA;AS;UA;US,0,319;320;738;739;73G;752
PDX,OTH,274.56,K5,0,CNC
PDX,PDT,292.28,K5,0,CNC
PDX,PHL,3862.55,AA;US,0,320
PDX,PHX,1625.09,AA;AS;US;WN,0,319;320;321;733;734;73C;73G;73H;73W
PDX,PSC,279.36,AS,0,DH4
PDX,PSP,1406.45,AS,0,734;73J
PDX,RDM,187.13,AS;UA,0,DH4;EM2
PDX,RNO,715.6,AS;WN,0,73W;DH4
PDX,SAN,1502.61,AA;AS;NK,0,319;734;737;739;73G;73H;73J
PDX,SBA,1263.03,AS,0,CR7
PDX,SEA,208.03,AS;UA,0,CR7;DH4;EM2
PDX,SFO,886.38,AA;AS;UA;VX,0,319;320;734;737;739;73G;DH4
PDX,SJC,916.39,AA;AS;WN,0,733;734;737;73G;73H;73W;DH4
PDX,SLC,1011.75,AS;DL;WN,0,320;73C;73H;73W;757
PDX,SMF,770.96,AS;WN,0,733;73C;73W;DH4
PDX,SNA,1384.54,AA;AS,0,737;73G
PDX,STS,787.43,AS,0,DH4
PDX,TUS,1802.21,AS,0,CR7
PDX,YVR,403.3,AA;AC;AS;UA,0,DH3;DH4
PDX,YYC,881.67,AC;UA,0,CRJ
PEC,ELV,27.46,J5,0,DHP
PED,DME,1600.69,UN,0,735
PED,LED,1424.23,UN,0,733
PEE,DME,1137.73,S7;UN,0,319;320;735
PEE,DWC,3672.08,U6,0,321
PEE,LED,1486.38,SU,0,319;A81
PEE,PRG,2812.27,OK,0,319
PEE,SVO,1145.16,SU,0,320;SU9
PEG,CAG,516.17,FR,0,738
PEG,CRL,1021.97,FR,0,738
PEG,OTP,1099.58,W6,0,320
PEG,STN,1340.44,FR,0,738
PEG,TPS,576.49,FR,0,738
PEI,ADZ,1084.79,CM,0,E90
PEI,BOG,176.91,AV;CM;LA,0,318;319;320;AT7
PEI,EOH,157.41,LA,0,DH2
PEI,PTY,621.25,CM,0,E90
PEK,ADD,8329.36,CA;ET,0,77L
PEK,ALA,3271.48,HU;KC,0,320;738
PEK,ALG,9104.07,AH,0,330
PEK,AMS,7827.1,CZ;KL,0,332;74M
PEK,AOG,541.34,CZ,0,320
PEK,AQG,1056.96,GS,0,E90
PEK,ARN,6690.96,CA;SK,0,333
PEK,AUH,5954.87,AZ;EY;HU,0,332
PEK,BAV,560.94,CA;HU;ZH,0,737;738
PEK,BHY,2173.98,CA;ZH,0,737;738
PEK,BKK,3317.05,CA;HU;TG,0,330;738;773
PEK,BRU,7944.93,HU;SN,0,330
PEK,CAI,7532.89,CA;MS,0,330
PEK,CAN,1881.04,CA;CZ;HU;ZH,0,320;321;330;332;333;380;737;738;744;747;772;773;777;787
PEK,CDG,8188.75,AF;CA;JJ;MU,0,772;773;77W
PEK,CGD,1320.6,CZ,0,321
PEK,CGK,5237.66,GA,0,333
PEK,CGO,664.12,CA;CZ;ZH,0,320;737;738
PEK,CGQ,867.82,CA;CZ;HU;MU;ZH,0,319;320;321;330;737;738
PEK,CHG,362.27,CA;ZH,0,737
PEK,CIF,308.58,CA;ZH,0,737;738
PEK,CIH,522.46,CZ;HU,0,320;738
PEK,CJJ,1021.07,CA;OZ,0,321
PEK,CJU,1144.05,KE;MU,0,321;333
PEK,CKG,1464.01,3U;CA;CZ;HU;SC;ZH,0,319;320;321;330;737;738;773
PEK,CMB,5163.68,UL,0,332
PEK,CNX,2908.24,CA,0,738
PEK,CPH,7194.31,CA;SK,0,343
PEK,CSX,1357.69,CA;CZ;HU;MF;ZH,0,320;321;737;738
PEK,CTS,2106.62,CA;NH,0,738
PEK,CTU,1556.06,3U;CA;CZ;HU;NH;ZH,0,320;321;330;333;738;777
PEK,CZX,951.61,CA;MU;ZH,0,320;737;738
PEK,DAT,264.04,CA;ZH,0,737;738
PEK,DAX,1292.86,CA;ZH,0,737
PEK,DDG,655.29,CA;ZH,0,737;738
PEK,DEL,3808.94,CA,0,333
PEK,DLC,442.55,CA;CZ;HU;MU;NH;ZH,0,320;321;737;738
PEK,DOH,6162.48,QR,0,77W
PEK,DOY,343.79,HU,0,738
PEK,DQA,1012.24,CA;CZ;ZH,0,319;320;737;738
PEK,DSN,578.11,CA;ZH,0,737;738
PEK,DTW,10646.65,CZ;DL;MU,0,777
PEK,DUS,7796.12,CA;LH,0,330
PEK,DXB,5845.09,CA;EK,0,333;388;77W
PEK,DYG,1342.97,CA;CZ;ZH,0,320;737;738
PEK,ENY,722.43,HU,0,738
PEK,ERL,525.93,JD,0,319
PEK,EWR,10967.88,CA;UA,0,777
PEK,FCO,8147.51,CA,0,330
PEK,FNJ,783.24,CA;JS,0,737;A81;T20
PEK,FOC,1598.53,CA;CZ;HU;MF;ZH,0,737;738
PEK,FRA,7787.38,CA;LH,0,388;773
PEK,FUG,803.97,CA;ZH,0,737
PEK,GMP,926.96,CA;CZ;KE;OZ,0,321;333;738;744;772
PEK,GVA,8200.31,CA,0,330
PEK,GYD,5502.62,J2,0,340
PEK,GYS,1295.76,CA;ZH,0,737
PEK,HAK,2314.83,CA;CZ;HU;JD;ZH,0,319;320;321;738
PEK,HAN,2332.35,CZ;VN,0,321;777
PEK,HEL,6307.61,AY;CA,0,333
PEK,HET,411.74,CA;HU;JD;ZH,0,319;320;321;737;738
PEK,HFE,925.15,CA;MU;ZH,0,320;321;737;738
PEK,HGH,1149.54,CA;CZ;FM;HU;JD;MF;MU;ZH,0,319;320;321;330;737;738;757
PEK,HIA,734.77,MU,0,320
PEK,HKG,1992.05,CA;CX;CZ;HU;HX;KA,0,320;321;332;333;343;744;772;77W
PEK,HKT,3990.43,CA;HU,0,738
PEK,HLD,1046.26,CA;CN;HU;JD;ZH,0,319;737;738
PEK,HLH,809.5,CA;ZH,0,737
PEK,HMI,1927.95,CA;ZH,0,737
PEK,HND,2092.2,CA;JL;MU;NH,0,321;330;767;788
PEK,HNL,8132.12,CA;HA;UA,0,330;332
PEK,HRB,999.13,CA;CN;CZ;HU;MU;ZH,0,319;320;321;737;738
PEK,HSN,1244.08,CZ;MF,0,737
PEK,HYN,1355.18,CA;ZH,0,737;738
PEK,IAD,11112.76,CA;UA,0,777
PEK,IAH,11556.3,CA;UA,0,773
PEK,ICN,902.61,CA;CZ;KE;OZ,0,321;330;332;333;738;772;773
PEK,IKA,5645.85,IR,0,74L
PEK,IKT,1643.96,S7,0,320
PEK,ISB,3919.62,CZ;PK,0,310
PEK,IST,7058.86,CA;TK,0,77W
PEK,JDZ,1195.61,CA;ZH,0,737;738
PEK,JFK,10978.34,CA;UA;US,0,773
PEK,JGS,1480.21,CA;ZH,0,737;738
PEK,JIQ,1370.44,MU,0,737
PEK,JIU,1181.17,CA;SC,0,737
PEK,JJN,1709.72,CZ;MF,0,737
PEK,JMU,1346.19,CA;HU;ZH,0,737;738
PEK,JNB,11707.97,CA;SA,0,343
PEK,JNG,532.74,MU,0,733
PEK,JXA,1324.61,JD;MU,0,319;320
PEK,KHH,1978.29,CI,0,333
PEK,KHN,1248.63,CA;HU;MU;ZH,0,320;321;737;738
PEK,KHV,1746.16,HU;S7;SU,0,320;737
PEK,KIX,1762.8,CA;NH,0,321;737;738
PEK,KJA,2504.69,HU;S7;Y7,0,320;738
PEK,KMG,2094.64,8L;CA;CZ;HU;MU;ZH,0,321;333;733;737;738
PEK,KOW,1590.79,CA;CZ;ZH,0,320;737;738
PEK,KUL,4413.47,D7;MH,0,330;333
PEK,KWE,1756.27,CA;CZ;HU;ZH,0,320;737;738;73G
PEK,KWL,1761.19,CA;CN;CZ;HU;ZH,0,320;321;737;738
PEK,LAD,11774.24,DT,0,772
PEK,LAX,10037.13,CA;UA;US,0,773
PEK,LED,6056.56,HU;S7,0,333
PEK,LGW,8165.03,CA;VS,0,330
PEK,LHR,8153.3,BA;CA;VS,0,744;773
PEK,LHW,1197.46,CA;HU;JD;MU;ZH,0,320;321;737;738
PEK,LJG,2119.62,CA;JD;MU;ZH,0,319;320;737
PEK,LUM,2424.04,8L,0,737
PEK,LXA,2622.46,CA;ZH,0,319
PEK,LYA,699.68,MU,0,320
PEK,LYG,645.0,MU,0,319
PEK,LYI,582.42,MU,0,319
PEK,LZH,1888.71,CA;ZH,0,737;738
PEK,LZO,1613.15,MU,0,319;737
PEK,MAD,9205.34,CA;JJ,0,330
PEK,MDG,1174.82,CA;CN;HU;ZH,0,737;738
PEK,MFM,2013.69,CA;NX,0,319;320;321
PEK,MIG,1435.58,CA;ZH,0,737;738
PEK,MLE,5870.68,HU;LV,0,763;767
PEK,MNL,2875.99,5J;CA;PR,0,320;738
PEK,MRU,9076.62,MK,0,343
PEK,MUC,7720.91,CA;LH,0,330;346
PEK,MWX,1031.74,CA;OZ,0,321
PEK,MXP,8091.77,CA,0,330
PEK,NAO,1397.02,CZ,0,319
PEK,NBS,948.84,CZ,0,319
PEK,NDG,989.87,CA;HU;ZH,0,737;738
PEK,NGB,1223.15,CA;CZ;HU;MU;ZH,0,320;321;737;738
PEK,NGO,1871.65,AB;CA;EY;NH,0,332;738
PEK,NKG,949.46,CA;MU;QF;ZH,0,320;321;332;737;738
PEK,NNG,2098.07,CA;CZ;HU;ZH,0,321;330;738
PEK,NRT,2135.21,CA;CZ;JL;MU;NH;PK,0,310;320;321;738;73H;763;767
PEK,NTG,973.76,CA;ZH,0,737;738
PEK,NZH,1056.48,HU,0,738
PEK,OKA,1852.38,CA;NH,0,738
PEK,ORD,10562.43,AA;CA;HU;UA;US,0,777;787
PEK,OVB,2995.27,HU;S7,0,320
PEK,PUS,1215.17,CA;HU;KE;OZ,0,320;333;738
PEK,PVG,1099.52,CA;CZ;MU;NH;NZ;ZH,0,320;321;330;332;333;737;738;777
PEK,REP,3217.07,CA,0,737
PEK,RGN,3243.56,CA,0,738
PEK,RLK,753.16,CA;ZH,0,737;738
PEK,SEA,8679.14,AA;CZ;DL;HU;MU,0,76W;787
PEK,SFO,9494.07,CA;UA;US,0,744;773
PEK,SGN,3397.65,CA,0,737
PEK,SHA,1076.49,CA;CZ;FM;HO;HU;MU;ZH,0,320;321;330;333;737;738;744;747;757;767;773;777
PEK,SHE,605.28,CA;CZ;MU;ZH,0,320;321;737;738
PEK,SIN,4490.61,CA;SQ,0,333;772;773;77W
PEK,SPN,3958.78,MU,0,333
PEK,SVO,5795.09,CA;HU;S7;SU,0,333;777;77W
PEK,SVX,4364.68,S7;U6,0,320
PEK,SWA,1837.86,CA;CZ;ZH,0,737;738
PEK,SYD,8964.5,CA,0,330
PEK,SYX,2517.35,CA;CZ;HU;ZH,0,320;321;330;738
PEK,SZX,1956.84,CA;CZ;HU;ZH,0,321;330;333;738;739;772;777
PEK,TAE,1154.27,CA,0,738
PEK,TAO,537.99,CA;JD;MU;SC;ZH,0,319;320;321;737;738
PEK,TAS,3941.67,CZ;HY,0,330;764;767
PEK,TEN,1511.69,CZ,0,319
PEK,TGO,604.69,CA;MU;ZH,0,320;737
PEK,TLV,7140.5,CA;LY,0,763
PEK,TNA,362.55,CA;SC,0,738
PEK,TPE,1723.39,BR;CA;CI;HU,0,333;738;744;77W
PEK,TSE,3652.08,KC,0,320
PEK,TXL,7356.36,AB;HU,0,330
PEK,TXN,1160.49,CA;ZH,0,737;738
PEK,TYN,429.48,CA;MU;ZH,0,737;738
PEK,ULN,1165.47,CA;OM,0,737;738
PEK,URC,2430.06,CA;CZ;HU;ZH,0,320;321;330;737;738;73G;752;772;777
PEK,UUD,1480.83,S7,0,738
PEK,UYN,631.94,HU,0,738
PEK,VIE,7451.94,CA;OS,0,333;763;767
PEK,VKO,5817.28,UN,0,763
PEK,VVO,1340.7,S7,0,320
PEK,WAW,6943.8,CA;LO,0,788
PEK,WEF,441.04,HU,0,738
PEK,WNZ,1408.54,CA;HU;MU;ZH,0,319;320;737;738
PEK,WUA,834.51,CA;HU;ZH,0,737;738
PEK,WUH,1055.77,CA;CZ;HU;MU;ZH,0,320;321;738
PEK,WUS,1382.53,CZ;MF,0,737
PEK,WUX,1015.41,CA;MU;ZH,0,320;321;738
PEK,WXN,1267.48,3U,0,320
PEK,XFN,962.06,CA;ZH,0,737;738
PEK,XIL,429.56,CA;ZH,0,737;738
PEK,XIY,933.54,CA;CZ;HU;MU;ZH,0,320;321;330;333;737;738;787
PEK,XMN,1733.53,CA;CZ;HU;JD;MF;ZH,0,320;321;737;738
PEK,XNN,1327.17,CA;CZ;HU;MU;ZH,0,320;737;738
PEK,YBP,1667.7,CA;ZH,0,737
PEK,YCU,737.25,CA;ZH,0,737;738
PEK,YIC,1381.15,CA;ZH,0,320
PEK,YIH,1155.28,CA;HU;JD;ZH,0,320;737;738
PEK,YIW,1234.31,CA;CZ;ZH,0,737;738
PEK,YKS,2603.55,R3;S7,0,738;73W
PEK,YNJ,1114.88,CA;CZ;ZH,0,320;321;737;738
PEK,YNT,510.82,CA;MU;SC;ZH,0,320;321;737;738
PEK,YNZ,806.88,CA;ZH,0,737
PEK,YTY,881.57,CA;ZH,0,737;738
PEK,YVR,8492.31,AC;CA,0,330;77W
PEK,YYZ,10560.77,AC;CA;HU,0,77W;787
PEK,ZHA,2179.17,CA;ZH,0,737;738
PEK,ZHY,1027.83,3U,0,320
PEK,ZRH,7970.74,LX,0,333
PEK,ZUH,2032.42,CA;CZ;ZH,0,320;321;737;738
PEK,ZYI,1644.63,CA;CZ;ZH,0,319;737;738
PEM,CUZ,310.93,2I;LA,0,142;319
PEM,LIM,859.15,LA,0,319
PEN,BKI,1746.95,AK,0,320
PEN,BKK,933.68,MH;TG,0,734
PEN,BTJ,538.18,FY;MH,0,AT7
PEN,CAN,2448.74,CZ,0,320
PEN,CGK,1454.2,QZ,0,320
PEN,DMK,958.68,FD,0,320
PEN,HKG,2393.23,CX;KA;UO,0,320;333
PEN,HKT,380.65,FY;MH,0,AT7
PEN,JHB,554.1,AK,0,320
PEN,KBR,243.11,FY;MH;OD,0,AT7
PEN,KCH,1195.26,AK,0,320
PEN,KUA,366.4,FY;MH,0,AT7
PEN,KUL,325.2,AA;AK;MH;OD,0,320;734;737;738;739
PEN,LGK,129.85,AK;FY;MH;OD,0,320;AT7
PEN,MYY,1522.93,AK,0,320
PEN,SIN,602.33,3K;AK;MH;MI;SQ;TR,0,319;320;738
PEN,SUB,1978.25,QZ,0,320
PEN,SZB,279.16,FY;MH;OD,0,AT7
PEN,TPE,3135.18,CI,0,738
PEN,USM,473.24,FY;MH,0,AT7
PER,ADL,2115.45,JQ;QF;VA,0,320;73H;E90
PER,AKL,5336.51,NZ;US;VA,0,772
PER,ALH,375.09,NZ;VA,0,F50
PER,ASP,1977.52,EK;QF,0,717
PER,BKI,4211.8,MH,0,738
PER,BKK,5325.81,TG;TK,0,330
PER,BME,1678.55,QF;VA,0,100;73H
PER,BNE,3607.55,AA;JQ;QF;VA,0,320;330;332;333;737;73H;763
PER,BQB,201.43,NZ;VA,0,F50
PER,CAN,6159.25,CZ,0,332
PER,CBR,3084.87,QF,0,73H
PER,CGK,3029.05,EY;GA,0,737;738
PER,CNS,3431.92,JQ,0,320
PER,DCN,1781.48,NZ;VA,0,100;320
PER,DOH,9329.63,QR,0,77L
PER,DPS,2580.17,GA;JQ;QF;QZ;VA,0,320;738;73H
PER,DRW,2652.29,QF;VA,0,73H;E90
PER,DXB,9041.53,EK;QF,0,77W
PER,EPR,580.5,NZ;VA,0,F50
PER,GET,369.92,NZ;QF;VA,0,100;DH4;F50
PER,HKG,6036.19,CX,0,333
PER,HKT,4832.14,VA,0,73H
PER,JNB,8309.64,QF;SA,0,343;346
PER,KGI,537.12,NZ;QF;VA,0,100;73H;DH4;E90
PER,KNX,2211.25,NZ;QF;TL;VA,0,100;E70
PER,KTA,1251.07,QF;VA,0,100;320;73H;E90
PER,KUL,4140.16,D7;MH,0,330;333
PER,LEA,1094.94,NZ;QF;VA,0,100;717;DH4
PER,LOP,2578.03,JQ,0,320
PER,MEL,2700.74,AA;JQ;QF;TT;VA,0,320;330;332;333;737;73H
PER,MRU,5886.02,MK,0,332
PER,PBO,990.66,NZ;QF;VA,0,100;DH4
PER,PHE,1312.64,QF;VA,0,100;73H;E90
PER,RVT,446.61,NZ;VA,0,F50
PER,SIN,3910.77,3K;EK;ET;MU;QF;SQ;TR;TZ;VA,0,320;332;333;772
PER,SYD,3277.19,AA;JQ;QF;TT;VA,0,320;321;330;332;333;737;73H;763
PER,XCH,2612.52,VA,0,73H;E90
PER,ZNE,1019.92,QF;VA,0,320;73H
PES,DME,751.83,7R,0,CR2
PET,POA,221.2,AD;JJ;NHG,0,AT7;L4T
PEU,LCE,333.44,P4,0,L4T
PEU,TGU,393.01,CC,0,SF3
PEW,AAN,1882.33,NL,0,734
PEW,AUH,1947.33,EY;NL;PK;VA,0,310;320;734;73H
PEW,BAH,2178.6,GF,0,321;330;332
PEW,CJL,212.07,PK,0,ATR
PEW,DOH,2149.14,PK;QR,0,310;332;333
PEW,DSK,238.85,PK,0,ATR
PEW,DXB,1835.33,EK;NL,0,320;332;772
PEW,ISB,132.63,PK,0,310;ATR
PEW,JED,3444.7,NL;PK,0,333;777
PEW,KBL,220.88,PK,0,ATR
PEW,KHI,1094.54,I6;NL;PK,0,310;320;733;734;737
PEW,KUL,4675.75,PK,0,310
PEW,KWI,2286.28,PK,0,73H
PEW,LHE,385.39,PK,0,310;73H
PEW,MCT,1728.92,NL;PK,0,310;320
PEW,RUH,2595.12,NL;PK;SV,0,310;320;333;772
PEW,SHJ,1817.94,G9;NL;PK,0,310;320;734;737
PEZ,DME,527.71,7R,0,CR2
PFB,ERM,64.98,NHG,0,L4T
PFB,GRU,792.87,O6,0,100
PFB,POA,224.66,AD;NHG,0,AT7;L4T
PFB,VCP,780.81,AD,0,AT7
PFO,AMS,2937.79,HV,0,73H
PFO,ATH,844.24,FR,0,738
PFO,BHX,3340.14,TO;ZB,0,321;73H
PFO,BRS,3359.42,TO;U2,0,320;75W
PFO,BRU,2877.99,HQ,0,319
PFO,CHQ,763.27,FR,0,738
PFO,CRL,2857.25,FR,0,738
PFO,DME,2338.05,S7;UN,0,734;738;744;763
PFO,EDI,3595.98,U2,0,320
PFO,EMA,3330.5,LS;TO;TOM,0,73H
PFO,GLA,3652.13,LS,0,73H
PFO,GPA,1059.66,FR,0,738
PFO,KRK,1994.94,FR,0,738
PFO,KRR,1280.04,U6,0,320
PFO,KUN,2342.68,FR,0,738
PFO,LBA,3397.86,LS,0,752;75W
PFO,LGW,3185.79,BA;TO;TOM;U2;ZB,0,319;320;321;73H;75W
PFO,LTN,3228.39,TO;U2,0,320;75W
PFO,MAN,3411.64,FR;LS;TO;TOM;U2;ZB,0,320;321;738;73H;75W;76W
PFO,NCL,3456.19,LS;TO,0,73H;752
PFO,NYO,2911.18,FR,0,738
PFO,SKG,1056.5,FR,0,738
PFO,SOF,1184.75,FB,0,E90
PFO,STN,3190.91,FR;TO,0,738;73H
PFO,VKO,2349.69,UN,0,74E;763
PFQ,THR,529.76,EP,0,AT7
PGA,DEN,674.39,F9;UA;ZK,0,BE1
PGA,GCN,125.03,YR,0,CNA
PGA,IGM,290.49,ZK,0,BE1
PGA,PHX,391.64,ZK,0,BE1
PGD,ABE,1641.22,G4,0,M80
PGD,AVL,948.38,G4,0,M80
PGD,CID,1884.83,G4,0,M80
PGD,CVG,1371.37,G4,0,M80
PGD,DSM,1943.19,G4,0,M80
PGD,FWA,1590.58,G4,0,M80
PGD,GSP,887.1,G4,0,M80
PGD,IAG,1820.8,G4,0,M80
PGD,ISP,1745.29,G4,0,M80
PGD,LEX,1260.02,G4,0,M80
PGD,PIA,1684.14,G4,0,M80
PGD,RFD,1817.21,G4,0,M80
PGD,SBN,1691.11,G4,0,M80
PGD,SGF,1569.55,G4,0,M80
PGD,SPI,1602.94,G4,0,M80
PGD,TOL,1639.27,G4,0,M80
PGD,TYS,1006.67,G4,0,M80
PGD,YNG,1599.1,G4,0,M80
PGF,CRL,866.72,FR,0,738
PGF,DUB,1365.57,EI,0,320
PGF,NTE,604.05,V7,0,717
PGF,ORY,666.36,A5,0,CR7;CRK
PGF,STN,1035.88,FR,0,738
PGK,BTH,428.62,JT,0,ATR
PGK,CGK,444.42,GA;JT;QG;SJ,0,320;733;735;738;739
PGK,PLM,179.59,SJ,0,735
PGK,TJQ,190.89,JT,0,ATR
PGU,AWZ,584.81,EP,0,100
PGU,IFN,603.17,EP,0,100
PGU,RAS,1143.66,EP,0,100
PGU,SYZ,240.57,EP,0,100
PGU,THR,933.76,EP,0,100
PGV,CLT,325.74,AA;US,0,CRJ;DH8
PGX,EGC,47.57,T7,0,BEH
PGX,ORY,409.54,T7,0,BEH
PHB,FOR,368.46,AD,0,AT7
PHB,THE,269.58,AD,0,AT7
PHC,ABV,445.16,AF;DL;KL;W3,0,330;332;73G
PHC,LOS,437.35,LH;SN;UA;W3,0,333;738;73G
PHE,BME,465.42,QF;TL;VA,0,100;E70
PHE,BNE,3580.23,QF,0,73H
PHE,DPS,1345.46,VA,0,100
PHE,MEL,3173.88,QF,0,73H
PHE,PER,1312.64,QF;VA,0,100;73H;E90
PHF,ATL,817.22,AF;DL;KL,0,CRJ
PHF,CLT,452.74,AA;US,0,CR7;CRJ
PHF,DEN,2460.8,F9,0,319
PHF,PHL,323.55,AA;US,0,DH3;DH8
PHF,SFB,1028.64,G4,0,320
PHL,ABE,88.39,AA;US,0,CRJ;DH3;DH8
PHL,ALB,341.67,AA;US,0,CRJ;DH3;DH8;E75
PHL,AMS,5997.05,AA;US,0,752;757
PHL,ART,462.65,AA;US,0,CRJ
PHL,ATH,8083.06,A3;AA;US,0,332
PHL,ATL,1071.59,AA;AF;AM;AZ;DL;FL;KL;US;WN,0,319;320;717;738;73H;757;CRJ;E90;M88;M90
PHL,AUA,3086.34,AA;US,0,320
PHL,AUS,2299.1,AA;US,0,319;E90
PHL,AVP,168.08,AA;US,0,CRJ;DH3;DH8
PHL,BCN,6299.91,AA;US,0,332
PHL,BDA,1262.08,AA;US,0,319
PHL,BDL,314.67,AA;US,0,DH3;E90
PHL,BGM,267.12,AA;US,0,DH3;DH8
PHL,BGR,760.45,AA;US,0,CRJ;E75
PHL,BHM,1241.37,AA;US,0,CRJ
PHL,BNA,1084.3,AA;US;WN,0,73C;73W;CRJ;E70;E75
PHL,BOS,450.14,AA;B6;US,0,319;320;321;E90
PHL,BRU,6035.51,AA;US,0,762;767
PHL,BTV,539.61,AA;US,0,E90
PHL,BUF,448.47,AA;US,0,CRJ;DH3;DH8;E70;E75
PHL,BWI,144.85,AA;US,0,319;DH3;E90
PHL,CAE,841.24,AA;US,0,CRJ
PHL,CAK,537.71,AA;US,0,CRJ
PHL,CDG,5984.13,AA;AF;DL;US,0,332;752
PHL,CHO,337.85,AA;US,0,DH3;DH8
PHL,CHS,886.1,AA;US,0,CRJ;E75
PHL,CLE,583.12,AA;US,0,CR9;CRJ;E70;E75
PHL,CLT,721.47,AA;US,0,319;320;321;332;734;737;752;757;762;767;E90
PHL,CMH,652.27,AA;US,0,CRJ;E70;E75
PHL,CUN,2367.8,AA;F9;US,0,319;320;321;332;752;757
PHL,CVG,814.05,AA;DL;US,0,CRJ;ERJ
PHL,DAY,765.72,AA;US,0,CRJ
PHL,DCA,191.61,AA;US,0,319;CRJ;DH3;E90
PHL,DEN,2500.39,AA;FL;UA;US;WN,0,319;320;321;738;739;73W;752
PHL,DFW,2092.88,AA;NK;US,0,319;320;738;752;757;E90;M80;M83
PHL,DOH,10918.61,AA;QR,0,777;77L
PHL,DTW,728.05,AA;DL;US,0,319;320;73H;E90;M88;M90
PHL,DUB,5252.87,AA;US,0,332
PHL,ELM,289.64,AA;US,0,DH3;DH8
PHL,ERI,481.48,AA;US,0,DH3;DH8
PHL,EWR,128.84,AA;US,0,CRJ;DH3;DH8
PHL,FCO,7016.26,AA;US,0,333
PHL,FLL,1600.63,AA;FL;US;WN,0,319;320;73W
PHL,FRA,6339.38,AA;LH;US,0,332;343;762;767
PHL,GCM,2361.9,AA;US,0,319
PHL,GLA,5310.81,AA;US,0,752;757
PHL,GSO,587.63,AA;US,0,CRJ;E75
PHL,GSP,827.91,AA;US,0,CRJ
PHL,HPN,185.7,AA;US,0,CRJ;DH3;DH8
PHL,HVN,251.97,AA;US,0,DH3;DH8
PHL,IAD,216.41,UA,0,ER4
PHL,IAH,2129.48,AA;UA;US,0,319;320;738;739;73G;E90
PHL,ICT,1934.91,FL,0,73C
PHL,ILM,666.0,AA;US,0,CRJ;E75
PHL,IND,943.9,AA;US,0,319;E90
PHL,IPT,208.19,AA;US,0,DH3;DH8
PHL,ISP,208.49,AA;US,0,CRJ;DH3;DH8
PHL,ITH,308.52,AA;US,0,CRJ;DH3;DH8
PHL,JAX,1195.24,AA;US,0,E90
PHL,JFK,150.62,DL,0,ERJ
PHL,LAS,3494.41,AA;NK;US;WN,0,320;321;73W
PHL,LAX,3856.31,AA;US;VX,0,319;320;321
PHL,LGA,153.59,AA;US,0,319;DH3;E90
PHL,LHR,5689.79,AA;AY;BA;IB;US,0,333;767;777
PHL,LIS,5550.69,AA;TP;US,0,752;757
PHL,MAD,5910.71,AA;US,0,333
PHL,MAN,5511.7,AA;US,0,332
PHL,MBJ,2389.84,AA;US,0,319;320;321
PHL,MCI,1666.66,AA;US,0,CRJ;E70;E75
PHL,MCO,1388.56,AA;FL;US;WN,0,320;321;332;733;73C;73W;752;757;762;767
PHL,MDT,134.45,AA;US,0,DH3;DH8
PHL,MDW,1072.93,FL;WN,0,73H;73W
PHL,MHT,465.26,AA;US,0,CRJ;E70;E75
PHL,MIA,1634.24,AA;US,0,320;321;738;752;757
PHL,MKE,1108.14,AA;US,0,CRJ
PHL,MSP,1574.42,AA;DL;US,0,319;320;E90;M90
PHL,MSY,1750.88,AA;US,0,319;E75;E90
PHL,MUC,6631.16,AA;US,0,333
PHL,MYR,762.65,AA;NK;US,0,320;CRJ;E75
PHL,NAS,1662.34,AA;US,0,319;320
PHL,ORD,1088.32,AA;UA;US,0,319;320;321;738;739;73G;752;E90
PHL,ORF,341.47,AA;US,0,CRJ;DH3;DH8;E70
PHL,PBI,1533.7,AA;US,0,319;E90
PHL,PDX,3862.55,AA;US,0,320
PHL,PHF,323.55,AA;US,0,DH3;DH8
PHL,PHX,3332.82,AA;FL;US;WN,0,321;73H;73W;752;757
PHL,PIT,429.57,AA;US,0,319;320;E90
PHL,PLS,2032.05,AA;US,0,319
PHL,PUJ,2459.12,AA;F9;US,0,319;320;332
PHL,PVD,382.34,AA;US,0,DH3;E90
PHL,PWM,585.85,AA;US,0,E90
PHL,RDU,542.25,AA;DL;US,0,319;E90;ERJ
PHL,RIC,319.04,AA;US,0,CR9;CRJ;DH3;DH8
PHL,ROA,499.32,AA;US,0,DH3;DH8
PHL,ROC,413.91,AA;US,0,CRJ;DH3;DH8;E70;E75
PHL,RSW,1600.71,AA;US;WN,0,319;320;733;73C;E90
PHL,SAN,3805.95,AA;US,0,320
PHL,SAT,2404.25,AA;US,0,E90
PHL,SAV,1013.84,AA;US,0,CRJ;E70;E75
PHL,SBY,171.86,AA;US,0,DH3;DH8
PHL,SCE,246.21,AA;US,0,CRJ;DH3;DH8
PHL,SDF,925.47,AA;US,0,CR9;CRJ
